crash_id,month,year,dayweek_text,time_text,crash_type,num_fatalities,speed_limit,state_name,sa4_name,lga_name,remoteness_name,road_type_name,christmas_period,easter_period,day_flag,time_of_day,load_ts
20202101,7,2020,Thursday,10:40:00,Single,1,100,VIC,Warrnambool and South West,Corangamite,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20203056,7,2020,Thursday,11:00:00,Single,1,50,QLD,Wide Bay,Bundaberg,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20203210,7,2020,Thursday,12:00:00,Single,1,60,QLD,Ipswich,Ipswich,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202014,7,2020,Thursday,17:13:00,Single,1,100,VIC,Hume,Murrindindi,Inner Regional Australia,Collector Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203243,7,2020,Thursday,19:00:00,Single,1,100,QLD,Wide Bay,Fraser Coast,Inner Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20201080,7,2020,Thursday,20:15:00,Single,1,100,NSW,Sydney - Blacktown,Blacktown,Major Cities of Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20201120,7,2020,Thursday,21:20:00,Single,1,60,NSW,Newcastle and Lake Macquarie,Lake Macquarie,Major Cities of Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20205133,7,2020,Thursday,23:28:00,Single,1,110,WA,Bunbury,Busselton,Inner Regional Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20203046,7,2020,Tuesday,06:00:00,Single,1,50,QLD,Brisbane - South,Brisbane,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201130,7,2020,Tuesday,07:20:00,Single,1,100,NSW,Southern Highlands and Shoalhaven,Shoalhaven,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20204076,7,2020,Tuesday,09:20:00,Single,1,110,SA,South Australia - Outback,Cleve,Remote Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201211,7,2020,Tuesday,11:40:00,Single,1,80,NSW,Richmond - Tweed,Ballina,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203225,7,2020,Tuesday,15:00:00,Single,1,80,QLD,Brisbane - East,Redland,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20206015,7,2020,Tuesday,15:30:00,Single,1,70,TAS,Hobart,Brighton,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203122,7,2020,Tuesday,17:00:00,Single,1,60,QLD,Gold Coast,Gold Coast,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202076,7,2020,Tuesday,18:04:00,Single,1,100,VIC,Bendigo,Greater Bendigo,Inner Regional Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20201135,7,2020,Tuesday,21:15:00,Single,1,80,NSW,Sydney - Baulkham Hills and Hawkesbury,The Hills,Inner Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20203081,7,2020,Wednesday,04:00:00,Single,1,100,QLD,Ipswich,Lockyer Valley,Inner Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20205081,7,2020,Wednesday,06:30:00,Single,1,110,WA,Western Australia - Wheat Belt,Quairading,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205032,7,2020,Wednesday,08:30:00,Single,1,50,WA,Mandurah,Mandurah,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20204075,7,2020,Wednesday,08:44:00,Single,1,60,SA,Adelaide - North,Salisbury,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20207025,7,2020,Wednesday,10:25:00,Single,1,130,NT,Northern Territory - Outback,Barkly,Very Remote Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20204085,7,2020,Wednesday,10:43:00,Single,1,110,SA,Barossa - Yorke - Mid North,Light,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20204034,7,2020,Wednesday,11:40:00,Single,1,100,SA,South Australia - Outback,Whyalla,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201163,7,2020,Wednesday,12:13:00,Single,1,100,NSW,Richmond - Tweed,Kyogle,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205033,7,2020,Wednesday,12:15:00,Single,1,70,WA,Perth - South East,Serpentine-Jarrahdale,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201172,7,2020,Wednesday,13:40:00,Single,1,100,NSW,Coffs Harbour - Grafton,Clarence Valley,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201181,7,2020,Wednesday,15:05:00,Single,1,40,NSW,Southern Highlands and Shoalhaven,Shoalhaven,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20204017,7,2020,Wednesday,18:26:00,Single,1,110,SA,Barossa - Yorke - Mid North,Adelaide Plains,Inner Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20203241,7,2020,Wednesday,19:00:00,Single,1,60,QLD,Mackay - Isaac - Whitsunday,Mackay,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20202154,7,2020,Wednesday,22:50:00,Multiple,2,100,VIC,Shepparton,Moira,Inner Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20203108,6,2020,Friday,01:00:00,Multiple,2,100,QLD,Wide Bay,Fraser Coast,Inner Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20205036,6,2020,Friday,08:56:00,Single,1,60,WA,Perth - North East,Swan,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20203187,6,2020,Friday,09:00:00,Single,1,50,QLD,Toowoomba,Toowoomba,Inner Regional Australia,Collector Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202089,6,2020,Friday,09:30:00,Single,1,40,VIC,Melbourne - Inner,Yarra,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203136,6,2020,Friday,11:00:00,Single,1,80,QLD,Sunshine Coast,Sunshine Coast,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203009,6,2020,Friday,14:00:00,Single,1,100,QLD,Townsville,Hinchinbrook,Remote Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202084,6,2020,Friday,15:19:00,Single,1,80,VIC,Melbourne - North East,Nillumbik,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201101,6,2020,Friday,15:30:00,Single,1,80,NSW,Hunter Valley exc Newcastle,Port Stephens,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201094,6,2020,Friday,16:10:00,Single,1,80,NSW,Sydney - Outer West and Blue Mountains,Blue Mountains,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20203008,6,2020,Friday,17:00:00,Single,1,100,QLD,Cairns,Cassowary Coast,Remote Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20201124,6,2020,Friday,19:51:00,Single,1,110,NSW,Southern Highlands and Shoalhaven,Wingecarribee,Inner Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20205064,6,2020,Friday,21:04:00,Single,1,60,WA,Mandurah,Mandurah,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20203217,6,2020,Friday,22:00:00,Single,1,70,QLD,Brisbane - South,Brisbane,Major Cities of Australia,Collector Road,No,No,Weekend,Night,2025-05-06T08:22:34
20203037,6,2020,Monday,00:00:00,Single,1,80,QLD,Logan - Beaudesert,Logan,Major Cities of Australia,Sub-arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20203075,6,2020,Monday,01:00:00,Single,1,100,QLD,Moreton Bay - South,Moreton Bay,Major Cities of Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20203204,6,2020,Monday,05:00:00,Single,1,60,QLD,Moreton Bay - North,Moreton Bay,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20203249,6,2020,Monday,09:00:00,Single,1,50,QLD,Ipswich,Scenic Rim,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202034,6,2020,Monday,09:30:00,Single,1,80,VIC,Latrobe - Gippsland,East Gippsland,Remote Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201041,6,2020,Monday,11:50:00,Single,1,50,NSW,Sydney - Eastern Suburbs,Waverley,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205019,6,2020,Monday,11:59:00,Multiple,2,110,WA,Western Australia - Outback (South),Greater Geraldton,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201257,6,2020,Monday,13:14:00,Single,1,80,NSW,Mid North Coast,Mid-Coast,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205052,6,2020,Monday,15:55:00,Single,1,110,WA,Bunbury,Capel,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205073,6,2020,Monday,18:35:00,Single,1,60,WA,Perth - Inner,Perth,Major Cities of Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20207020,6,2020,Monday,19:00:00,Single,1,100,NT,Darwin,Litchfield,Outer Regional Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20207023,6,2020,Saturday,01:00:00,Single,1,110,NT,Northern Territory - Outback,Central Desert,Very Remote Australia,Sub-arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20202110,6,2020,Saturday,09:55:00,Multiple,2,100,VIC,Hume,Wangaratta,Inner Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20202093,6,2020,Saturday,12:50:00,Single,1,100,VIC,Melbourne - South East,Cardinia,Major Cities of Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20201125,6,2020,Saturday,13:30:00,Single,1,100,NSW,Capital Region,Snowy Monaro,Outer Regional Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20201062,6,2020,Saturday,13:35:00,Single,1,60,NSW,Sydney - Inner South West,Canterbury-Bankstown,Major Cities of Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20201067,6,2020,Saturday,14:30:00,Single,1,80,NSW,Sydney - Outer West and Blue Mountains,Blue Mountains,Major Cities of Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20205125,6,2020,Saturday,15:00:00,Single,1,110,WA,Western Australia - Wheat Belt,Gingin,Inner Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20203060,6,2020,Saturday,15:00:00,Single,1,110,QLD,Mackay - Isaac - Whitsunday,Isaac,Remote Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20202195,6,2020,Saturday,17:25:00,Multiple,2,100,VIC,Melbourne - South East,Casey,Major Cities of Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20203101,6,2020,Saturday,21:00:00,Single,1,60,QLD,Mackay - Isaac - Whitsunday,Whitsunday,Remote Australia,Sub-arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20201142,6,2020,Sunday,00:20:00,Single,1,80,NSW,New England and North West,Gunnedah,Outer Regional Australia,Sub-arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20205053,6,2020,Sunday,00:32:00,Single,1,70,WA,Perth - South East,Canning,Major Cities of Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20203080,6,2020,Sunday,01:00:00,Multiple,2,70,QLD,Logan - Beaudesert,Logan,Major Cities of Australia,Sub-arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20203041,6,2020,Sunday,04:00:00,Multiple,4,70,QLD,Townsville,Townsville,Outer Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20207006,6,2020,Sunday,10:20:00,Single,1,100,NT,Northern Territory - Outback,Katherine,Remote Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20202114,6,2020,Sunday,12:08:00,Single,1,100,VIC,Melbourne - Outer East,Yarra Ranges,Inner Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20203096,6,2020,Sunday,13:00:00,Single,1,70,QLD,Logan - Beaudesert,Logan,Major Cities of Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20204011,6,2020,Sunday,14:20:00,Single,1,60,SA,Adelaide - West,West Torrens,Major Cities of Australia,Collector Road,No,No,Weekend,Day,2025-05-06T08:22:34
20202164,6,2020,Sunday,14:21:00,Single,1,100,VIC,Hume,Wangaratta,Outer Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20203218,6,2020,Sunday,15:00:00,Multiple,2,80,QLD,Logan - Beaudesert,Logan,Major Cities of Australia,Collector Road,No,No,Weekend,Day,2025-05-06T08:22:34
20201220,6,2020,Sunday,15:00:00,Single,1,50,NSW,Sydney - Outer West and Blue Mountains,Penrith,Major Cities of Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20201234,6,2020,Sunday,17:00:00,Single,1,80,NSW,Sydney - Outer West and Blue Mountains,Blue Mountains,Major Cities of Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20201004,6,2020,Thursday,03:30:00,Single,1,80,NSW,Southern Highlands and Shoalhaven,Shoalhaven,Inner Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20202012,6,2020,Thursday,16:40:00,Single,1,60,VIC,Latrobe - Gippsland,Latrobe (Vic.),Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201258,6,2020,Thursday,17:40:00,Single,1,80,NSW,Sydney - Blacktown,Blacktown,Major Cities of Australia,Collector Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201252,6,2020,Thursday,19:30:00,Single,1,70,NSW,Sydney - South West,Liverpool,Major Cities of Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20201026,6,2020,Thursday,22:05:00,Single,1,60,NSW,Sydney - Blacktown,Blacktown,Major Cities of Australia,Collector Road,No,No,Weekday,Night,2025-05-06T08:22:34
20205022,6,2020,Tuesday,03:39:00,Single,1,100,WA,Mandurah,Murray,Inner Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20202119,6,2020,Tuesday,04:25:00,Single,1,60,VIC,Geelong,Greater Geelong,Major Cities of Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20201052,6,2020,Tuesday,05:25:00,Single,1,100,NSW,Murray,Greater Hume,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20203229,6,2020,Tuesday,07:00:00,Single,1,60,QLD,Brisbane Inner City,Brisbane,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20202193,6,2020,Tuesday,08:20:00,Single,1,100,VIC,Melbourne - South East,Casey,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20203079,6,2020,Tuesday,09:00:00,Single,1,80,QLD,Wide Bay,Fraser Coast,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20204050,6,2020,Tuesday,10:35:00,Single,1,50,SA,South Australia - Outback,Whyalla,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201233,6,2020,Tuesday,11:00:00,Single,1,100,NSW,New England and North West,Tamworth,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201146,6,2020,Tuesday,17:45:00,Single,1,60,NSW,Sydney - Blacktown,Blacktown,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205065,6,2020,Tuesday,18:00:00,Single,1,110,WA,Western Australia - Outback (North),Wyndham-East Kimberley,Very Remote Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20202028,6,2020,Tuesday,18:30:00,Single,1,50,VIC,Melbourne - North East,Banyule,Major Cities of Australia,Collector Road,No,No,Weekday,Night,2025-05-06T08:22:34
20203127,6,2020,Tuesday,19:00:00,Single,1,70,QLD,Gold Coast,Gold Coast,Major Cities of Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20205123,6,2020,Wednesday,01:00:00,Single,1,50,WA,Perth - North West,Joondalup,Major Cities of Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20203077,6,2020,Wednesday,05:00:00,Single,1,50,QLD,Sunshine Coast,Sunshine Coast,Major Cities of Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20202171,6,2020,Wednesday,11:00:00,Single,1,60,VIC,Melbourne - South East,Monash,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201039,6,2020,Wednesday,11:25:00,Single,1,60,NSW,Central Coast,Central Coast (NSW),Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205071,6,2020,Wednesday,13:30:00,Single,1,100,WA,Bunbury,Dardanup,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201129,6,2020,Wednesday,14:00:00,Single,1,100,NSW,Capital Region,Hilltops,Outer Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201031,6,2020,Wednesday,14:48:00,Single,1,100,NSW,Far West and Orana,Narromine,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201177,6,2020,Wednesday,15:40:00,Single,1,40,NSW,Sydney - Northern Beaches,Northern Beaches,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20202178,6,2020,Wednesday,17:36:00,Single,1,60,VIC,Melbourne - South East,Greater Dandenong,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205120,5,2020,Friday,07:13:00,Single,1,70,WA,Perth - South West,Rockingham,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201218,5,2020,Friday,14:00:00,Single,1,60,NSW,Sydney - City and Inner South,Randwick,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203121,5,2020,Friday,15:00:00,Single,1,100,QLD,Central Queensland,Rockhampton,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20201193,5,2020,Friday,18:20:00,Single,1,100,NSW,Central West,Bathurst,Inner Regional Australia,Access road,No,No,Weekend,Night,2025-05-06T08:22:34
20205063,5,2020,Friday,19:45:00,Multiple,2,80,WA,Perth - North East,Mundaring,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20204015,5,2020,Friday,19:46:00,Multiple,2,80,SA,Adelaide - North,Playford,Major Cities of Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20205094,5,2020,Friday,20:00:00,Multiple,2,80,WA,Perth - South West,Rockingham,Major Cities of Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20205057,5,2020,Friday,23:48:00,Single,1,50,WA,Perth - North West,Wanneroo,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20206027,5,2020,Monday,05:30:00,Single,1,100,TAS,South East,Tasman,Outer Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20202108,5,2020,Monday,06:40:00,Single,1,60,VIC,Melbourne - West,Maribyrnong,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203087,5,2020,Monday,08:00:00,Single,1,100,QLD,Cairns,Cairns,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203125,5,2020,Monday,10:00:00,Single,1,80,QLD,Logan - Beaudesert,Scenic Rim,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20202007,5,2020,Monday,18:39:00,Single,1,50,VIC,Melbourne - Outer East,Maroondah,Major Cities of Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20201131,5,2020,Monday,20:10:00,Multiple,2,80,NSW,Richmond - Tweed,Richmond Valley,Inner Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20203020,5,2020,Saturday,01:00:00,Single,1,60,QLD,Sunshine Coast,Sunshine Coast,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20203165,5,2020,Saturday,02:00:00,Single,1,100,QLD,Moreton Bay - South,Moreton Bay,Major Cities of Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20202022,5,2020,Saturday,02:57:00,Single,1,100,VIC,Bendigo,Greater Bendigo,Inner Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20202051,5,2020,Saturday,07:34:00,Single,1,70,VIC,Melbourne - West,Wyndham,Major Cities of Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20203045,5,2020,Saturday,10:00:00,Single,1,50,QLD,Logan - Beaudesert,Logan,Major Cities of Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20201169,5,2020,Saturday,11:55:00,Single,1,50,NSW,Sydney - North Sydney and Hornsby,North Sydney,Major Cities of Australia,Collector Road,No,No,Weekend,Day,2025-05-06T08:22:34
20201238,5,2020,Saturday,12:00:00,Single,1,50,NSW,Sydney - South West,Liverpool,Major Cities of Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20203104,5,2020,Saturday,13:00:00,Single,1,60,QLD,Wide Bay,Fraser Coast,Inner Regional Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20201086,5,2020,Saturday,13:30:00,Single,1,110,NSW,Murray,Wentworth,Remote Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20201225,5,2020,Saturday,15:05:00,Multiple,2,60,NSW,Riverina,Snowy Valleys,Inner Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20204007,5,2020,Saturday,15:59:00,Multiple,2,100,SA,South Australia - South East,Alexandrina,Inner Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20205066,5,2020,Saturday,16:50:00,Single,1,110,WA,Western Australia - Outback (North),Broome,Very Remote Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20201150,5,2020,Saturday,17:10:00,Single,1,50,NSW,Mid North Coast,Port Macquarie-Hastings,Inner Regional Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20203246,5,2020,Saturday,19:00:00,Single,1,50,QLD,Wide Bay,South Burnett,Outer Regional Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20201219,5,2020,Saturday,23:25:00,Single,1,110,NSW,Sydney - Outer South West,Campbelltown (NSW),Major Cities of Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20201191,5,2020,Sunday,02:30:00,Single,1,100,NSW,Murray,Greater Hume,Outer Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20202139,5,2020,Sunday,04:40:00,Single,1,80,VIC,Ballarat,Moorabool,Inner Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20203031,5,2020,Sunday,11:00:00,Single,1,100,QLD,Wide Bay,South Burnett,Inner Regional Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20203112,5,2020,Sunday,11:00:00,Single,1,80,QLD,Darling Downs - Maranoa,Toowoomba,Inner Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20207018,5,2020,Sunday,12:00:00,Single,1,60,NT,Northern Territory - Outback,Barkly,Very Remote Australia,Access road,No,No,Weekend,Day,2025-05-06T08:22:34
20201188,5,2020,Sunday,16:30:00,Single,1,100,NSW,Riverina,Junee,Inner Regional Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20202038,5,2020,Sunday,17:20:00,Single,1,60,VIC,Melbourne - Inner South,Bayside (Vic.),Major Cities of Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20204047,5,2020,Sunday,17:46:00,Single,1,40,SA,Adelaide - West,Charles Sturt,Major Cities of Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20203090,5,2020,Sunday,18:00:00,Single,1,80,QLD,Queensland - Outback,Mornington,Very Remote Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20201136,5,2020,Sunday,23:30:00,Single,1,50,NSW,Illawarra,Wollongong,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20203004,5,2020,Thursday,02:00:00,Single,1,100,QLD,Central Queensland,Rockhampton,Inner Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20202029,5,2020,Thursday,15:03:00,Multiple,2,100,VIC,Latrobe - Gippsland,Wellington,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203126,5,2020,Thursday,16:00:00,Single,1,60,QLD,Central Queensland,Rockhampton,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20201174,5,2020,Thursday,16:30:00,Multiple,2,80,NSW,Sydney - Sutherland,Sutherland,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201208,5,2020,Thursday,16:30:00,Single,1,50,NSW,Capital Region,Eurobodalla,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205018,5,2020,Thursday,16:35:00,Single,1,110,WA,Western Australia - Wheat Belt,Wandering,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20201019,5,2020,Thursday,16:50:00,Single,1,70,NSW,New England and North West,Tenterfield,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20205091,5,2020,Thursday,17:15:00,Multiple,2,110,WA,Western Australia - Outback (South),Esperance,Remote Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20204046,5,2020,Thursday,17:40:00,Single,1,100,SA,Barossa - Yorke - Mid North,Clare and Gilbert Valleys,Inner Regional Australia,Collector Road,No,No,Weekday,Day,2025-05-06T08:22:34
20203202,5,2020,Thursday,18:00:00,Multiple,3,100,QLD,Darling Downs - Maranoa,Western Downs,Outer Regional Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20203208,5,2020,Thursday,20:00:00,Single,1,50,QLD,Townsville,Burdekin,Outer Regional Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20202169,5,2020,Thursday,23:00:00,Single,1,100,VIC,North West,West Wimmera,Outer Regional Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20204028,5,2020,Tuesday,02:30:00,Single,1,80,SA,South Australia - South East,Renmark Paringa,Outer Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20202046,5,2020,Tuesday,03:30:00,Single,1,100,VIC,Shepparton,Campaspe,Inner Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20205026,5,2020,Tuesday,06:30:00,Single,1,60,WA,Perth - North East,Swan,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
